configuration_id,target,population,method,observation,n,rank,alpha,eta,fit_banks,stage,seed_count,actual_rank_min,actual_rank_max,k_min,k_max,predicted_difference_norm,pX_error_ss,pX_truth_ss,pX_nrmse,pX_error_q95,pX_mae,v_error_ss,v_truth_ss,v_nrmse,v_error_q95,v_mae,event_error_ss,event_truth_ss,event_nrmse,case_count,event_element_count,event_mae,pX_worst_group_index_by_error_q95,pX_worst_group_error_q95,pX_worst_group_mae,v_worst_group_index_by_error_q95,v_worst_group_error_q95,v_worst_group_mae
C4_RANDOM|EXACT|0|2|1e-05|0.01|1,joint_1_minus_joint_0,all,C4_RANDOM,EXACT,0,2,1e-05,0.01,1,N2A,4,0,2,0,2,0.11523235579485082,2.1245568518586443e-05,3.540060256959765e-05,0.7746916078267655,0.0004397319020245074,0.00011606773936690341,0.000253470941174691,0.0007962112317996875,0.5642218997326724,0.0013301643097267972,0.00042589280766481874,0.03312709906631949,0.06660148660128908,0.7052607938988379,96,27648,0.0005452050795246762,2,0.0004741469257116001,0.00011943503499864297,1,0.0013441121900451382,0.000438147029482057
C4_RANDOM|EXACT|0|2|1e-05|0.01|1,joint_1_minus_joint_0,active,C4_RANDOM,EXACT,0,2,1e-05,0.01,1,N2A,4,1,2,1,2,0.11523235579485082,1.582593824099841e-05,2.998097229200962e-05,0.726543926696282,0.00043903990273851345,0.00013807967596090337,0.0002376714903538117,0.0007804117809788082,0.5518571024581629,0.0013661944409706494,0.0005754429745385647,0.029801116484475552,0.06327550401944514,0.6862754463165263,64,18432,0.000710787406528566,1,0.0005026562405519126,0.0001519361572345975,3,0.0013759646678635684,0.0005914277203250395
C4_RANDOM|EXACT|0|2|1e-05|0.01|1,no_x_off_1_minus_joint_0,all,C4_RANDOM,EXACT,0,2,1e-05,0.01,1,N2A,4,0,2,0,2,0.037660857472598064,2.432981812188065e-06,3.915578224227069e-06,0.788263611743376,0.00015558753193568593,3.4258377932839005e-05,6.608091736264271e-05,0.00014873692260784373,0.6665437122129714,0.0007401678243108221,0.00020648191675973215,0.004695236834611892,0.009199443783609849,0.7144107269074141,96,27648,0.0002021167153435829,3,0.00016522888664738795,3.8081369599477336e-05,2,0.0007474272838868039,0.00020748348351743234
C4_RANDOM|EXACT|0|2|1e-05|0.01|1,joint_1_minus_no_x_off_1,all,C4_RANDOM,EXACT,0,2,1e-05,0.01,1,N2A,4,0,2,0,2,0.09451212166519825,1.4308192680652662e-05,2.2853574313400035e-05,0.7912529152829747,0.00033307574099683584,8.602612989735437e-05,0.0001177461768434664,0.00042082568553804056,0.5289593370311351,0.0010860848137420852,0.00023066718209854297,0.018885574138844907,0.038046366191520034,0.7045446223179495,96,27648,0.00035849594480726814,1,0.0003551393408434242,9.46042957038106e-05,3,0.0011342353184893633,0.0002500285644045442
C4_RANDOM|EXACT|0|2|1e-05|0.01|1,joint_1_minus_no_x_off_1,active,C4_RANDOM,EXACT,0,2,1e-05,0.01,1,N2A,4,1,2,1,2,0.09348078233405979,5.651744376715167e-06,1.3939937494471636e-05,0.6367381073943892,0.0002960629327726966,9.628895455619949e-05,4.9268086172915995e-05,0.00031329022618616634,0.3965604722144265,0.0009697297442289222,0.0002607658843149488,0.006515725349870365,0.024465405702790467,0.5160659126699768,48,13824,0.0003942110026830207,1,0.00031385609007120825,0.00010066144791501202,3,0.0010507169706843757,0.00026776739941891306
C4_RANDOM|EXACT|0|4|1e-05|0.01|1,joint_1_minus_joint_0,all,C4_RANDOM,EXACT,0,4,1e-05,0.01,1,N2A,4,0,2,0,2,0.11523235579485082,2.1245568518586443e-05,3.540060256959765e-05,0.7746916078267655,0.0004397319020245074,0.00011606773936690341,0.000253470941174691,0.0007962112317996875,0.5642218997326724,0.0013301643097267972,0.00042589280766481874,0.03312709906631949,0.06660148660128908,0.7052607938988379,96,27648,0.0005452050795246762,2,0.0004741469257116001,0.00011943503499864297,1,0.0013441121900451382,0.000438147029482057
C4_RANDOM|EXACT|0|4|1e-05|0.01|1,joint_1_minus_joint_0,active,C4_RANDOM,EXACT,0,4,1e-05,0.01,1,N2A,4,1,2,1,2,0.11523235579485082,1.582593824099841e-05,2.998097229200962e-05,0.726543926696282,0.00043903990273851345,0.00013807967596090337,0.0002376714903538117,0.0007804117809788082,0.5518571024581629,0.0013661944409706494,0.0005754429745385647,0.029801116484475552,0.06327550401944514,0.6862754463165263,64,18432,0.000710787406528566,1,0.0005026562405519126,0.0001519361572345975,3,0.0013759646678635684,0.0005914277203250395
C4_RANDOM|EXACT|0|4|1e-05|0.01|1,no_x_off_1_minus_joint_0,all,C4_RANDOM,EXACT,0,4,1e-05,0.01,1,N2A,4,0,2,0,2,0.037660857472598064,2.432981812188065e-06,3.915578224227069e-06,0.788263611743376,0.00015558753193568593,3.4258377932839005e-05,6.608091736264271e-05,0.00014873692260784373,0.6665437122129714,0.0007401678243108221,0.00020648191675973215,0.004695236834611892,0.009199443783609849,0.7144107269074141,96,27648,0.0002021167153435829,3,0.00016522888664738795,3.8081369599477336e-05,2,0.0007474272838868039,0.00020748348351743234
C4_RANDOM|EXACT|0|4|1e-05|0.01|1,joint_1_minus_no_x_off_1,all,C4_RANDOM,EXACT,0,4,1e-05,0.01,1,N2A,4,0,2,0,2,0.09451212166519825,1.4308192680652662e-05,2.2853574313400035e-05,0.7912529152829747,0.00033307574099683584,8.602612989735437e-05,0.0001177461768434664,0.00042082568553804056,0.5289593370311351,0.0010860848137420852,0.00023066718209854297,0.018885574138844907,0.038046366191520034,0.7045446223179495,96,27648,0.00035849594480726814,1,0.0003551393408434242,9.46042957038106e-05,3,0.0011342353184893633,0.0002500285644045442
C4_RANDOM|EXACT|0|4|1e-05|0.01|1,joint_1_minus_no_x_off_1,active,C4_RANDOM,EXACT,0,4,1e-05,0.01,1,N2A,4,1,2,1,2,0.09348078233405979,5.651744376715167e-06,1.3939937494471636e-05,0.6367381073943892,0.0002960629327726966,9.628895455619949e-05,4.9268086172915995e-05,0.00031329022618616634,0.3965604722144265,0.0009697297442289222,0.0002607658843149488,0.006515725349870365,0.024465405702790467,0.5160659126699768,48,13824,0.0003942110026830207,1,0.00031385609007120825,0.00010066144791501202,3,0.0010507169706843757,0.00026776739941891306
